pressure_axis,pair_id,variants,condition_count,physical_execution_count,dataset_profile_id,template_id,variant_execution_counts,pair_context_contract_valid,result_equivalence_status,structurally_complete_stressed_mitigated_pair,planned_counterfactual_pair
repartition_join,pair-0a75650ec98b46a1ca6525a6,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-0c59cefa7b5da007523b9951,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-0de6a2cab122fb5257f83c2f,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,gac_fdw_tenant_tier_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-0e68ead3b44906b478490fb7,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-0f2807f20210da17fb259243,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-0f9edb4fd9e8c424064233f6,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-1157b0b8fdac4714f5f9489a,"mitigated,stressed",2,6,raw-large-balanced-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-1290c10363897c026e01d849,"mitigated,stressed",2,6,raw-small-balanced-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-1452c60f68236ff230225ed0,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-14b8cc3f6675dd80ee0fc13f,"mitigated,stressed",2,6,pilot-balanced-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-19bd915042ea1ae863055aa8,"mitigated,stressed",2,6,pilot-balanced-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-1bd8bbc9e8a9a7986385d8b6,"mitigated,stressed",2,6,raw-small-balanced-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-1c238776712b70c60755f748,"mitigated,stressed",2,6,raw-small-balanced-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-1cdebbc81bce474c37a7a153,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-1dcdc23103e02504918746cd,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_tenant_tier_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-1fa696f940dafe8523510cfa,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,gac_fdw_tenant_tier_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-23eb63d2510c6107903e7c9b,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-288cbff987f60cafeba91116,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-2dfec967eca0f44903379a2d,"mitigated,stressed",2,6,raw-small-balanced-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-2f8da2ff17870ae48719325c,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-30132bc0777348864faaa7f3,"mitigated,stressed",2,6,pilot-balanced-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-31fa4b2106c3eb5f2582456c,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-34a74a8d70340e01a9472cbc,"mitigated,stressed",2,6,raw-small-balanced-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-38844d353db639cb3e78623d,"mitigated,stressed",2,6,raw-small-balanced-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-3d73fd3e78c05f26f44a68aa,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-3f408d4e3ea8e452a6556694,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-3fc5087101e14439cf784fdd,"mitigated,stressed",2,6,raw-large-balanced-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-430e12c1ff10e0251843f728,"mitigated,stressed",2,6,pilot-balanced-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-43d3a30622caa73537ffa686,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-483d13ed9df713e59345e12f,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_tenant_tier_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-49cadd1c22ce03cf80b8fa4c,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-4a9934a0127135da813596f1,"mitigated,stressed",2,6,raw-small-balanced-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-4aa98d824f6b81bd5c222c11,"mitigated,stressed",2,6,pilot-balanced-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-4bc02ca5372695962bb0356e,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-4e3a13650b36c1d8272df4a2,"mitigated,stressed",2,6,raw-large-balanced-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-4e6562c03df59e409b250d62,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-4eaf92ffcdb172ecf66953df,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-4f9092428e3725998827f632,"mitigated,stressed",2,6,raw-large-balanced-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-53d2917cfec18989ebccd608,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-590eacbfdefe1cda1b3d6078,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-5e27f6c9d09abc32fd9f7099,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-5e91a538e4653bae3c1924a7,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-627413093027b16d7876bb94,"mitigated,stressed",2,6,pilot-balanced-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-630c00bc41474d2307b6c70e,"mitigated,stressed",2,6,raw-small-balanced-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-69671e325b6ac84619b894e5,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-69cf20fce6fda01a2b4dfaec,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-6e2fc30c12d15d2aa14936b8,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,gac_fdw_tenant_tier_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-6f953d2b33756dc4d827ee3e,"mitigated,stressed",2,6,pilot-balanced-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-70e89374a4b08a64ca284bef,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-710047a281805819451c18a7,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,gac_fdw_tenant_tier_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-75b7c70df440dc18a9988b99,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-78561424588b0722ee9e55ac,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-798131851ea5127cefd2c974,"mitigated,stressed",2,6,raw-large-balanced-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-7a55c52232836acc3d3eeea7,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-7a71a6f7f0d20c4d4d03982e,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-7bc4ff79f27f431e5d36f56d,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_tenant_tier_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-80d4755734082838e51a7f04,"mitigated,stressed",2,6,raw-large-balanced-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-8b2b153bb041bf0cc21a2e03,"mitigated,stressed",2,6,raw-large-balanced-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-8bd8e7aa9459d8bf2f450dfb,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-9016081884a85070feb0eefd,"mitigated,stressed",2,6,pilot-balanced-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-915742948e7711b2e5110fd8,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-922a7721cd6b9e378dccb68f,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-9676179917c72bc33e305761,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-97c9b9a3afb2878898883203,"mitigated,stressed",2,6,raw-small-balanced-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-9bed7e374b927cfcf247e6e5,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-9f7be1ad1814609679682fcd,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-a8a2428600b5a44703b93d56,"mitigated,stressed",2,6,raw-large-balanced-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-a9e0cec8e42bf6806cb073e3,"mitigated,stressed",2,6,raw-small-balanced-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-aabd72081c6ea1d93a44bd2c,"mitigated,stressed",2,6,pilot-balanced-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-abaa7cba7d2f0c2a5902248a,"mitigated,stressed",2,6,pilot-balanced-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-af1e298b3fbf5d01490f6d18,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-b2028a030f6906862165585b,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-b9c315329fea2e2f4ba1a74c,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-bc5a4cfacecc504c71bb19f9,"mitigated,stressed",2,6,raw-large-balanced-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-bf5c23a55d085b736a0d19a9,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-c3ba0e9eded9f0dca42d89a6,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-c7574d3dcd62a211935a1c09,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_tenant_tier_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-ca1bc2507ef8cd8a6759c4c2,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_tenant_tier_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-cd4093dc69f6910fa899730f,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-cd575f34c5cfa103fa58458e,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-d10d6c790a522be30dac5720,"mitigated,stressed",2,6,raw-small-balanced-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-d16bc1340eac08cb96d80ad0,"mitigated,stressed",2,6,raw-large-balanced-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-d16fc75468e18ac4f4f74b96,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_tenant_tier_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-d4551832eee1074cfe544033,"mitigated,stressed",2,6,pilot-balanced-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-d666258f9576e3145b91470c,"mitigated,stressed",2,6,raw-small-balanced-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-d69e969102f2b32398e3cdb0,"mitigated,stressed",2,6,raw-large-balanced-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-d96c49eaf363d93285ae01e9,"mitigated,stressed",2,6,pilot-balanced-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-dd373d0868128e5b6f5eaa5c,"mitigated,stressed",2,6,raw-large-balanced-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-df20140ee7b1e7b78ba61d77,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-dfae178e594f57ba4e37d7bf,"mitigated,stressed",2,6,raw-small-balanced-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-e0c1fd1b632b7c76e5cbbfd1,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,gac_fdw_tenant_tier_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-e6e308a65d8b6f38eca1733a,"mitigated,stressed",2,6,raw-large-balanced-v1,"gac_fdw_single_edge_colocated_join_summary_pair,gac_fdw_single_edge_repartition_join_summary_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-e881bd20a2daf7782e49a994,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_join_pair,gac_fdw_single_edge_repartition_user_join_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-ea7f248ca0527ead5a479b93,"mitigated,stressed",2,6,raw-small-balanced-wide-global-dim-v1,gac_fdw_tenant_tier_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-f31e5706a7dd5c114eddcfed,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_joined_event_sample_pair,gac_fdw_single_edge_repartition_joined_event_sample_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-f38ec1d770d9838c0088bea6,"mitigated,stressed",2,6,raw-large-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-f7bb951cfa90660a1f0d4289,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-f94e9c292c2f8745eb302841,"mitigated,stressed",2,6,pilot-balanced-v1,"gac_fdw_single_edge_colocated_user_value_topk_pair,gac_fdw_single_edge_repartition_user_value_topk_pair","{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
worker_data_skew,pair-0084d0e4ed7184a8eefc7ee3,"mitigated,stressed",2,6,raw-large-skew-heavy-v1,gac_fdw_multiregion_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
worker_data_skew,pair-0805d6762414f90dcf7c0dcf,"mitigated,stressed",2,6,raw-large-skew-moderate-v1,gac_fdw_multiregion_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
worker_data_skew,pair-0d7d6a436d9feabb17eab628,"mitigated,stressed",2,6,pilot-region-local-skew-asymmetric-medium-v1,gac_fdw_multiregion_event_count_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
worker_data_skew,pair-11d6c95fcf75ff2ace043c27,"mitigated,stressed",2,6,raw-large-skew-moderate-v1,gac_fdw_multiregion_event_filter_summary,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
worker_data_skew,pair-174c56f135fa1cdc836cc8f3,"mitigated,stressed",2,6,raw-large-skew-heavy-v1,gac_fdw_multiregion_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
worker_data_skew,pair-1797c8a5e684d1ee3b808bbd,"mitigated,stressed",2,6,raw-small-skew-heavy-v1,gac_fdw_multiregion_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
worker_data_skew,pair-1b5765fae749dccb75ecc13d,"mitigated,stressed",2,6,raw-medium-skew-moderate-v1,gac_fdw_multiregion_event_filter_summary,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
worker_data_skew,pair-21382cceca8a8f4f30d9a81b,"mitigated,stressed",2,6,raw-small-skew-heavy-v1,gac_fdw_multiregion_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
worker_data_skew,pair-2bec898c9a7861a4f0ca2a28,"mitigated,stressed",2,6,raw-medium-skew-moderate-v1,gac_fdw_multiregion_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
worker_data_skew,pair-2ddcacd56864f73a8a5abcd1,"mitigated,stressed",2,6,pilot-region-local-skew-asymmetric-medium-v1,gac_fdw_multiregion_hot_worker_probe,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
worker_data_skew,pair-308e5e2de9a612da419bd962,"mitigated,stressed",2,6,raw-medium-skew-moderate-v1,gac_fdw_multiregion_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
