representation,pair_type,left_episode_id,right_episode_id,left_round_id,right_round_id,left_query_id,right_query_id,same_query_id,representation_distance_l2,action_response_distance_l1,action_response_distance_l2,left_best_action,right_best_action,best_action_equal,action_rank_disagreement,action_response_spearman
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_a::q03_event_recent,n2_control,phase_a,q09_tenant_max,q03_event_recent,False,0.7938782492428264,0.9578446333337213,0.8439654001818714,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_a::q04_event_oldest,n2_control,phase_a,q09_tenant_max,q04_event_oldest,False,1.085372011819817,2.2378773777692773,1.5235057539892027,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_a::q05_event_deviation,n2_control,phase_a,q09_tenant_max,q05_event_deviation,False,0.7809283801961245,1.3657172683163892,0.9837594988265629,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_a::q06_tenant_sum,n2_control,phase_a,q09_tenant_max,q06_tenant_sum,False,1.056651737555042,2.6547280473211075,2.0432215313637023,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_a::q07_tenant_count,n2_control,phase_a,q09_tenant_max,q07_tenant_count,False,2.0695267810344964,6.893813573790004,5.0969306812623945,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_a::q08_tenant_avg,n2_control,phase_a,q09_tenant_max,q08_tenant_avg,False,2.0686855806546958,3.949678568717242,3.4046784997923787,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_a::q09_tenant_max,n2_control,phase_a,q09_tenant_max,q09_tenant_max,True,0.04366019673007396,0.4159586765144776,0.2716539507369796,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_a::q10_tenant_min,n2_control,phase_a,q09_tenant_max,q10_tenant_min,False,0.6354798075502984,2.26356376616614,1.609164794010482,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_a::q11_tenant_high_count,n2_control,phase_a,q09_tenant_max,q11_tenant_high_count,False,0.832496387278446,1.441312313390275,1.0236266270833836,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_a::q12_tenant_user_sum,n2_control,phase_a,q09_tenant_max,q12_tenant_user_sum,False,1.6286255151344533,2.3872875248276744,1.9125411537721195,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_a::q13_tenant_user_count,n2_control,phase_a,q09_tenant_max,q13_tenant_user_count,False,1.1325936693669463,3.282019055604181,2.2928854149988993,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_a::q14_tenant_day_sum,n2_control,phase_a,q09_tenant_max,q14_tenant_day_sum,False,1.8688686568968802,1.2276159037054812,0.8584586759062075,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_a::q15_tenant_day_count,n2_control,phase_a,q09_tenant_max,q15_tenant_day_count,False,2.0653081522277814,1.188728124554666,0.8221561703649,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q01_event_value_desc,n2_control,phase_b,q09_tenant_max,q01_event_value_desc,False,0.7716904703934816,1.4755083109189067,1.019291608979201,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q02_event_value_asc,n2_control,phase_b,q09_tenant_max,q02_event_value_asc,False,0.7383913693539765,1.8170724302866155,1.1666729127145439,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q03_event_recent,n2_control,phase_b,q09_tenant_max,q03_event_recent,False,0.7966515651894374,0.9642392407072503,0.8649831956487631,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q04_event_oldest,n2_control,phase_b,q09_tenant_max,q04_event_oldest,False,1.0857642276903832,2.213606116948358,1.5773528086528064,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q05_event_deviation,n2_control,phase_b,q09_tenant_max,q05_event_deviation,False,0.7927870872409161,1.509355654510925,0.9946927680911248,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q06_tenant_sum,n2_control,phase_b,q09_tenant_max,q06_tenant_sum,False,1.0569942289336454,2.443467811549076,1.941632569885232,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q07_tenant_count,n2_control,phase_b,q09_tenant_max,q07_tenant_count,False,2.0684073890708237,6.524726680316068,4.972032591263103,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q08_tenant_avg,n2_control,phase_b,q09_tenant_max,q08_tenant_avg,False,2.0617295198963728,3.8765301730356256,3.3421609361286393,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q09_tenant_max,n2_control,phase_b,q09_tenant_max,q09_tenant_max,True,0.04850739989597474,0.26618609699693163,0.19782287763902404,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q10_tenant_min,n2_control,phase_b,q09_tenant_max,q10_tenant_min,False,0.6359663569957297,2.19522652034015,1.5871749525426406,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q11_tenant_high_count,n2_control,phase_b,q09_tenant_max,q11_tenant_high_count,False,0.8642993075280524,2.030776488679338,1.307940065657726,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q12_tenant_user_sum,n2_control,phase_b,q09_tenant_max,q12_tenant_user_sum,False,1.6576444558122294,2.5125157679478614,1.954183850175298,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q13_tenant_user_count,n2_control,phase_b,q09_tenant_max,q13_tenant_user_count,False,1.1304202691604344,3.052153115474961,2.117144719142099,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q14_tenant_day_sum,n2_control,phase_b,q09_tenant_max,q14_tenant_day_sum,False,1.6739879621873288,1.3211254524071818,0.9280075831691706,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q09_tenant_max,phase_b::q15_tenant_day_count,n2_control,phase_b,q09_tenant_max,q15_tenant_day_count,False,2.0589340007121315,1.3445969540525993,0.9079188249067341,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N2,n2_control::q10_tenant_min,n2_control::q11_tenant_high_count,n2_control,n2_control,q10_tenant_min,q11_tenant_high_count,False,0.569068482530423,2.0953650090352314,1.986587706849426,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N2,n2_control::q10_tenant_min,n2_control::q12_tenant_user_sum,n2_control,n2_control,q10_tenant_min,q12_tenant_user_sum,False,1.1582528656513136,1.8368678557557963,1.3028997909398186,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N2,n2_control::q10_tenant_min,n2_control::q13_tenant_user_count,n2_control,n2_control,q10_tenant_min,q13_tenant_user_count,False,0.6837925834566746,1.0979580642652356,0.9212048595422272,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N2,n2_control::q10_tenant_min,n2_control::q14_tenant_day_sum,n2_control,n2_control,q10_tenant_min,q14_tenant_day_sum,False,1.265737041093845,3.7718044150065086,2.641143617656718,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N2,n2_control::q10_tenant_min,n2_control::q15_tenant_day_count,n2_control,n2_control,q10_tenant_min,q15_tenant_day_count,False,1.4968871813563074,2.4758661514252696,1.8698812226854167,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q01_event_value_desc,n2_control,phase_a,q10_tenant_min,q01_event_value_desc,False,1.2269310430702114,2.7213500305382,2.1181974112172317,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q02_event_value_asc,n2_control,phase_a,q10_tenant_min,q02_event_value_asc,False,1.1477586906543003,4.392358707143874,3.0116021553928434,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q03_event_recent,n2_control,phase_a,q10_tenant_min,q03_event_recent,False,0.8909007438181915,3.3630704350889475,2.4179588111119683,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q04_event_oldest,n2_control,phase_a,q10_tenant_min,q04_event_oldest,False,0.8600933222963364,2.2381206623349312,2.0168545529981827,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q05_event_deviation,n2_control,phase_a,q10_tenant_min,q05_event_deviation,False,0.6439852596984063,2.996300347895001,2.380120937166376,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q06_tenant_sum,n2_control,phase_a,q10_tenant_min,q06_tenant_sum,False,0.520393556076527,1.598837865476367,1.116297331884446,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q07_tenant_count,n2_control,phase_a,q10_tenant_min,q07_tenant_count,False,1.4797171477724944,4.269367622016421,3.5083895800427762,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q08_tenant_avg,n2_control,phase_a,q10_tenant_min,q08_tenant_avg,False,1.5719625933151635,4.18816477368831,2.9523343280406458,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q09_tenant_max,n2_control,phase_a,q10_tenant_min,q09_tenant_max,False,0.5827231158205406,2.928674758432247,2.0378056778733042,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q10_tenant_min,n2_control,phase_a,q10_tenant_min,q10_tenant_min,True,0.029773624450066333,0.3877366041911392,0.35841960666286593,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q11_tenant_high_count,n2_control,phase_a,q10_tenant_min,q11_tenant_high_count,False,0.5696785347798042,2.4457234034704025,2.07259072300671,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q12_tenant_user_sum,n2_control,phase_a,q10_tenant_min,q12_tenant_user_sum,False,1.1465343407149957,1.63830217287516,1.1629621929686993,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q13_tenant_user_count,n2_control,phase_a,q10_tenant_min,q13_tenant_user_count,False,0.6822909402119193,0.6874677082811435,0.5293813995952553,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q14_tenant_day_sum,n2_control,phase_a,q10_tenant_min,q14_tenant_day_sum,False,1.5598104390786296,3.8688884877726935,2.6891107413314708,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_a::q15_tenant_day_count,n2_control,phase_a,q10_tenant_min,q15_tenant_day_count,False,1.5151589592149932,2.5645966953026464,1.8973649251787483,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q01_event_value_desc,n2_control,phase_b,q10_tenant_min,q01_event_value_desc,False,1.2286701099519097,2.822189208180832,2.1511481900856837,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q02_event_value_asc,n2_control,phase_b,q10_tenant_min,q02_event_value_asc,False,1.136065321734641,4.458345014353828,2.9921750458317824,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q03_event_recent,n2_control,phase_b,q10_tenant_min,q03_event_recent,False,0.9006581443079757,3.4769553226250194,2.477231964383675,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q04_event_oldest,n2_control,phase_b,q10_tenant_min,q04_event_oldest,False,0.8594242688820016,2.05299734920823,1.970904481347111,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q05_event_deviation,n2_control,phase_b,q10_tenant_min,q05_event_deviation,False,0.6592746563894936,3.044953231360825,2.3681395623273813,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q06_tenant_sum,n2_control,phase_b,q10_tenant_min,q06_tenant_sum,False,0.52004246844379,1.6790292760349377,1.1842639139168831,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q07_tenant_count,n2_control,phase_b,q10_tenant_min,q07_tenant_count,False,1.4786590500195305,3.887791078863168,3.485199001837535,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q08_tenant_avg,n2_control,phase_b,q10_tenant_min,q08_tenant_avg,False,1.562123296047542,4.203848295246757,2.9252907880833745,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q09_tenant_max,n2_control,phase_b,q10_tenant_min,q09_tenant_max,False,0.5803370937916214,2.7559462614282833,1.9299603836804022,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q10_tenant_min,n2_control,phase_b,q10_tenant_min,q10_tenant_min,True,0.05686712678911448,0.4460460637270625,0.3576101290816625,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q11_tenant_high_count,n2_control,phase_b,q10_tenant_min,q11_tenant_high_count,False,0.6263472262663046,2.571070468206425,2.2638601181845734,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q12_tenant_user_sum,n2_control,phase_b,q10_tenant_min,q12_tenant_user_sum,False,1.19033335560432,1.5140417576663574,1.0512713347594438,mitigate_remote_path_bundle,regional_topk_candidates,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q13_tenant_user_count,n2_control,phase_b,q10_tenant_min,q13_tenant_user_count,False,0.6795891747493223,0.464591394540529,0.43665657922351003,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q14_tenant_day_sum,n2_control,phase_b,q10_tenant_min,q14_tenant_day_sum,False,1.3094780948616236,3.9623980364743945,2.7598630974041565,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q10_tenant_min,phase_b::q15_tenant_day_count,n2_control,phase_b,q10_tenant_min,q15_tenant_day_count,False,1.504196468275294,2.3991085058771433,1.8277020157003285,mitigate_remote_path_bundle,mitigate_remote_path_bundle,True,0.0,1.0
R2_coordinator_physical,N2-N2,n2_control::q11_tenant_high_count,n2_control::q12_tenant_user_sum,n2_control,n2_control,q11_tenant_high_count,q12_tenant_user_sum,False,0.8906985613108043,2.3559565382287975,1.620746671146177,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R2_coordinator_physical,N2-N2,n2_control::q11_tenant_high_count,n2_control::q13_tenant_user_count,n2_control,n2_control,q11_tenant_high_count,q13_tenant_user_count,False,0.9345709871558741,3.1749896954773615,2.3623733955903865,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N2,n2_control::q11_tenant_high_count,n2_control::q14_tenant_day_sum,n2_control,n2_control,q11_tenant_high_count,q14_tenant_day_sum,False,1.0498054380046922,1.7417369739796302,1.6663583483421813,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N2,n2_control::q11_tenant_high_count,n2_control::q15_tenant_day_count,n2_control,n2_control,q11_tenant_high_count,q15_tenant_day_count,False,1.4653562206074777,2.978312644820054,2.072735112411219,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q01_event_value_desc,n2_control,phase_a,q11_tenant_high_count,q01_event_value_desc,False,1.4913995754179092,3.3201763151634953,2.3544353362877004,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q02_event_value_asc,n2_control,phase_a,q11_tenant_high_count,q02_event_value_asc,False,1.199090291603184,2.4676296307437324,1.9463814427391133,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q03_event_recent,n2_control,phase_a,q11_tenant_high_count,q03_event_recent,False,0.7714067252639824,2.6749805138907146,2.068499487454308,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q04_event_oldest,n2_control,phase_a,q11_tenant_high_count,q04_event_oldest,False,0.7170744888969502,3.95501325832627,2.6968493580236417,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q05_event_deviation,n2_control,phase_a,q11_tenant_high_count,q05_event_deviation,False,0.5315213767806812,1.0014697682749945,0.7208178147211765,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q06_tenant_sum,n2_control,phase_a,q11_tenant_high_count,q06_tenant_sum,False,0.6667196251318374,2.1088204722891266,1.4456148400304993,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q07_tenant_count,n2_control,phase_a,q11_tenant_high_count,q07_tenant_count,False,1.6112432449969736,6.347905998758022,4.4540435152441,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q08_tenant_avg,n2_control,phase_a,q11_tenant_high_count,q08_tenant_avg,False,1.35415655678878,2.3142942002497886,2.230051567677212,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q09_tenant_max,n2_control,phase_a,q11_tenant_high_count,q09_tenant_max,False,0.8104639610611887,2.0045018706644537,1.4645785116381556,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q10_tenant_min,n2_control,phase_a,q11_tenant_high_count,q10_tenant_min,False,0.5797786793562926,2.3817362770169064,1.9893514489533741,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q11_tenant_high_count,n2_control,phase_a,q11_tenant_high_count,q11_tenant_high_count,True,0.014432413156227663,0.40474751139670717,0.3256641850973454,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q12_tenant_user_sum,n2_control,phase_a,q11_tenant_high_count,q12_tenant_user_sum,False,0.8881083042936028,1.8413799497956935,1.27401725226371,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q13_tenant_user_count,n2_control,phase_a,q11_tenant_high_count,q13_tenant_user_count,False,0.9331623354279169,2.7361114805722,2.209901699838716,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q14_tenant_day_sum,n2_control,phase_a,q11_tenant_high_count,q14_tenant_day_sum,False,1.3050892219990164,1.78774847507293,1.7283077361127106,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_a::q15_tenant_day_count,n2_control,phase_a,q11_tenant_high_count,q15_tenant_day_count,False,1.4705195759078815,2.905864005111659,2.0537929481341504,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q01_event_value_desc,n2_control,phase_b,q11_tenant_high_count,q01_event_value_desc,False,1.4929582541801958,3.1926441914758996,2.276628769393748,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q02_event_value_asc,n2_control,phase_b,q11_tenant_high_count,q02_event_value_asc,False,1.1864057363806366,2.3629800053185965,1.940752029802911,regional_topk_candidates,mitigate_remote_path_bundle,False,0.6666666666666666,-0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q03_event_recent,n2_control,phase_b,q11_tenant_high_count,q03_event_recent,False,0.7590165620278205,2.646660015656198,2.0685911944241484,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q04_event_oldest,n2_control,phase_b,q11_tenant_high_count,q04_event_oldest,False,0.7135626275061593,3.9307419975053515,2.7302410822567036,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q05_event_deviation,n2_control,phase_b,q11_tenant_high_count,q05_event_deviation,False,0.5349017879584986,1.1202241549606842,0.7290677789463335,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q06_tenant_sum,n2_control,phase_b,q11_tenant_high_count,q06_tenant_sum,False,0.6681089397890955,1.8975602365170952,1.2900299838394584,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q07_tenant_count,n2_control,phase_b,q11_tenant_high_count,q07_tenant_count,False,1.6101733607369624,5.978819105284087,4.2381917230628785,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q08_tenant_avg,n2_control,phase_b,q11_tenant_high_count,q08_tenant_avg,False,1.3478608070657037,2.1894589490561285,2.160218780871457,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q09_tenant_max,n2_control,phase_b,q11_tenant_high_count,q09_tenant_max,False,0.8080908191818861,1.9833219775539244,1.454195606152645,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q10_tenant_min,n2_control,phase_b,q11_tenant_high_count,q10_tenant_min,False,0.5596798221099205,2.300769690503401,1.9595518098785034,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q11_tenant_high_count,n2_control,phase_b,q11_tenant_high_count,q11_tenant_high_count,True,0.09632390978173444,0.6463413918062841,0.38372004961392847,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q12_tenant_user_sum,n2_control,phase_b,q11_tenant_high_count,q12_tenant_user_sum,False,0.9098938606084898,1.96660819291588,1.3946763171786474,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q13_tenant_user_count,n2_control,phase_b,q11_tenant_high_count,q13_tenant_user_count,False,0.9334220604963386,2.5062455404429795,2.01323616007509,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q14_tenant_day_sum,n2_control,phase_b,q11_tenant_high_count,q14_tenant_day_sum,False,1.0852026849725576,1.8670330274391627,1.6873060989049724,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R2_coordinator_physical,N2-N3,n2_control::q11_tenant_high_count,phase_b::q15_tenant_day_count,n2_control,phase_b,q11_tenant_high_count,q15_tenant_day_count,False,1.4697389344859373,3.0617328346095922,2.112174082855032,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
