episode_id,round_id,query_id,logical_query_hash,topology_id,mitigation_action,baseline_query_run_id,action_query_run_id,baseline_elapsed_seconds,action_elapsed_seconds,target_log2_gain,result_equal
phase_b::q08_tenant_avg,phase_b,q08_tenant_avg,eba1ec0d96424a03d44b3e9e306d4103e68db78ef6d132729c2f2492e48acda3,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T054258Z-n3-topology-memory-v1-phase_b_baseli--e86561193edf--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T064614Z-n3-topology-memory-v1-phase_b_action--76edcf9faa8e--6-06-17-00-00-00-00__limit_k-500__include_apac-True,23.644121,8.659228,1.4491711942200467,True
phase_b::q09_tenant_max,phase_b,q09_tenant_max,ef321334db0dd2faca8d4552ceaaa10d5688a821afa59dc67ff503fe605d9dc1,eu_us_apac_gac,increase_gac_work_mem,20260806T055553Z-n3-topology-memory-v1-phase_b_baseli--94cf776972ff--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T070724Z-n3-topology-memory-v1-phase_b_action--a11128551845--26-06-30-00-00-00-00__limit_k-50__include_apac-True,1.629645,1.603177,0.023624007496203334,True
phase_b::q09_tenant_max,phase_b,q09_tenant_max,ef321334db0dd2faca8d4552ceaaa10d5688a821afa59dc67ff503fe605d9dc1,eu_us_apac_gac,regional_topk_candidates,20260806T055553Z-n3-topology-memory-v1-phase_b_baseli--94cf776972ff--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T071648Z-n3-topology-memory-v1-phase_b_action--1286fed49a03--26-06-30-00-00-00-00__limit_k-50__include_apac-True,1.629645,1.011511,0.6880457146166628,True
phase_b::q09_tenant_max,phase_b,q09_tenant_max,ef321334db0dd2faca8d4552ceaaa10d5688a821afa59dc67ff503fe605d9dc1,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T055553Z-n3-topology-memory-v1-phase_b_baseli--94cf776972ff--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T071234Z-n3-topology-memory-v1-phase_b_action--32f5c85953f1--26-06-30-00-00-00-00__limit_k-50__include_apac-True,1.629645,0.389036,2.0665821553065093,True
phase_b::q10_tenant_min,phase_b,q10_tenant_min,37e066a72cab0a47202826293a7bf9825e79d77309aa7ed90aedd0a77519f9d1,eu_us_apac_gac,increase_gac_work_mem,20260806T060140Z-n3-topology-memory-v1-phase_b_baseli--4c25f3c18094--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T072821Z-n3-topology-memory-v1-phase_b_action--cc94eaf8996d--6-06-29-00-00-00-00__limit_k-100__include_apac-True,5.355748,5.21416,0.03865322659121671,True
phase_b::q10_tenant_min,phase_b,q10_tenant_min,37e066a72cab0a47202826293a7bf9825e79d77309aa7ed90aedd0a77519f9d1,eu_us_apac_gac,regional_topk_candidates,20260806T060140Z-n3-topology-memory-v1-phase_b_baseli--4c25f3c18094--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T073419Z-n3-topology-memory-v1-phase_b_action--57949001dd25--6-06-29-00-00-00-00__limit_k-100__include_apac-True,5.355748,1.666494,1.684271956992535,True
phase_b::q10_tenant_min,phase_b,q10_tenant_min,37e066a72cab0a47202826293a7bf9825e79d77309aa7ed90aedd0a77519f9d1,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T060140Z-n3-topology-memory-v1-phase_b_baseli--4c25f3c18094--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T073124Z-n3-topology-memory-v1-phase_b_action--086fad9a1074--6-06-29-00-00-00-00__limit_k-100__include_apac-True,5.355748,0.509023,3.3952853297268715,True
phase_b::q11_tenant_high_count,phase_b,q11_tenant_high_count,f6a2bcb3cdb7e94d9201d86ef4756f171051d24059c1f12d1a53f37f851a6900,eu_us_apac_gac,increase_gac_work_mem,20260806T055841Z-n3-topology-memory-v1-phase_b_baseli--a417e452defc--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T071933Z-n3-topology-memory-v1-phase_b_action--c68011064cca--6-06-24-00-00-00-00__limit_k-250__include_apac-True,2.200509,2.443582,-0.15116024602518535,True
phase_b::q11_tenant_high_count,phase_b,q11_tenant_high_count,f6a2bcb3cdb7e94d9201d86ef4756f171051d24059c1f12d1a53f37f851a6900,eu_us_apac_gac,regional_topk_candidates,20260806T055841Z-n3-topology-memory-v1-phase_b_baseli--a417e452defc--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T072526Z-n3-topology-memory-v1-phase_b_action--455595a0d415--6-06-24-00-00-00-00__limit_k-250__include_apac-True,2.200509,0.604222,1.8646866529910047,True
phase_b::q11_tenant_high_count,phase_b,q11_tenant_high_count,f6a2bcb3cdb7e94d9201d86ef4756f171051d24059c1f12d1a53f37f851a6900,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T055841Z-n3-topology-memory-v1-phase_b_baseli--a417e452defc--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T072231Z-n3-topology-memory-v1-phase_b_action--903714c9e61a--6-06-24-00-00-00-00__limit_k-250__include_apac-True,2.200509,0.96082,1.19549918534923,True
phase_b::q12_tenant_user_sum,phase_b,q12_tenant_user_sum,7b773b722ee1cc712e6813a559a2b3b21afe2180ce60cb0023852f688a716727,eu_us_apac_gac,increase_gac_work_mem,20260806T055441Z-n3-topology-memory-v1-phase_b_baseli--f6865ea881f7--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T070836Z-n3-topology-memory-v1-phase_b_action--2b7f8515fd9c--6-06-17-00-00-00-00__limit_k-500__include_apac-True,9.915322,9.726401,0.02775355249948437,True
phase_b::q12_tenant_user_sum,phase_b,q12_tenant_user_sum,7b773b722ee1cc712e6813a559a2b3b21afe2180ce60cb0023852f688a716727,eu_us_apac_gac,regional_topk_candidates,20260806T055441Z-n3-topology-memory-v1-phase_b_baseli--f6865ea881f7--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T071553Z-n3-topology-memory-v1-phase_b_action--bd6c39fe2b65--6-06-17-00-00-00-00__limit_k-500__include_apac-True,9.915322,1.496471,2.728095303497208,True
phase_b::q12_tenant_user_sum,phase_b,q12_tenant_user_sum,7b773b722ee1cc712e6813a559a2b3b21afe2180ce60cb0023852f688a716727,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T055441Z-n3-topology-memory-v1-phase_b_baseli--f6865ea881f7--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T071140Z-n3-topology-memory-v1-phase_b_action--9571b35df3ee--6-06-17-00-00-00-00__limit_k-500__include_apac-True,9.915322,1.571136,2.6578515567381773,True
phase_b::q13_tenant_user_count,phase_b,q13_tenant_user_count,fe8af0f5c504108ac6421d36a6e983a58ef6d510abc211519170e7a01fca00e8,eu_us_apac_gac,increase_gac_work_mem,20260806T062548Z-n3-topology-memory-v1-phase_b_baseli--db25496545dd--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T083019Z-n3-topology-memory-v1-phase_b_action--a6aa9a335f37--26-06-30-00-00-00-00__limit_k-50__include_apac-True,11.029236,11.070114,-0.005337220790890196,True
phase_b::q13_tenant_user_count,phase_b,q13_tenant_user_count,fe8af0f5c504108ac6421d36a6e983a58ef6d510abc211519170e7a01fca00e8,eu_us_apac_gac,regional_topk_candidates,20260806T062548Z-n3-topology-memory-v1-phase_b_baseli--db25496545dd--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T083631Z-n3-topology-memory-v1-phase_b_action--7623921e34ce--26-06-30-00-00-00-00__limit_k-50__include_apac-True,11.029236,1.988916,2.471278606573842,True
phase_b::q13_tenant_user_count,phase_b,q13_tenant_user_count,fe8af0f5c504108ac6421d36a6e983a58ef6d510abc211519170e7a01fca00e8,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T062548Z-n3-topology-memory-v1-phase_b_baseli--db25496545dd--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T083335Z-n3-topology-memory-v1-phase_b_action--c8d040b8a0c1--26-06-30-00-00-00-00__limit_k-50__include_apac-True,11.029236,1.029573,3.421214827898268,True
phase_b::q14_tenant_day_sum,phase_b,q14_tenant_day_sum,95e6d3a4098bc315c3f18c7a855c5f3722c8169985d79b396bc7785f95e58bca,eu_us_apac_gac,increase_gac_work_mem,20260806T062219Z-n3-topology-memory-v1-phase_b_baseli--bfa17450d677--6-06-24-00-00-00-00__limit_k-100__include_apac-True,20260806T082052Z-n3-topology-memory-v1-phase_b_action--d5c8d6cb64d4--6-06-24-00-00-00-00__limit_k-100__include_apac-True,9.381153,8.837393,0.08614440712508953,True
phase_b::q14_tenant_day_sum,phase_b,q14_tenant_day_sum,95e6d3a4098bc315c3f18c7a855c5f3722c8169985d79b396bc7785f95e58bca,eu_us_apac_gac,regional_topk_candidates,20260806T062219Z-n3-topology-memory-v1-phase_b_baseli--bfa17450d677--6-06-24-00-00-00-00__limit_k-100__include_apac-True,20260806T082709Z-n3-topology-memory-v1-phase_b_action--5af5bb35a19f--6-06-24-00-00-00-00__limit_k-100__include_apac-True,9.381153,7.447804,0.33295014277809676,True
phase_b::q14_tenant_day_sum,phase_b,q14_tenant_day_sum,95e6d3a4098bc315c3f18c7a855c5f3722c8169985d79b396bc7785f95e58bca,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T062219Z-n3-topology-memory-v1-phase_b_baseli--bfa17450d677--6-06-24-00-00-00-00__limit_k-100__include_apac-True,20260806T082404Z-n3-topology-memory-v1-phase_b_action--22e9aeed4d12--6-06-24-00-00-00-00__limit_k-100__include_apac-True,9.381153,3.869156,1.277746351727851,True
phase_b::q15_tenant_day_count,phase_b,q15_tenant_day_count,a850557ed7afa89727e6c64f749a90fe373c4732fda20b63fef079e80ce4f337,eu_us_apac_gac,increase_gac_work_mem,20260806T061750Z-n3-topology-memory-v1-phase_b_baseli--482313da8dbb--6-06-17-00-00-00-00__limit_k-250__include_apac-True,20260806T080920Z-n3-topology-memory-v1-phase_b_action--58de59eb38c3--6-06-17-00-00-00-00__limit_k-250__include_apac-True,44.438146,45.046587,-0.019619175508718664,True
phase_b::q15_tenant_day_count,phase_b,q15_tenant_day_count,a850557ed7afa89727e6c64f749a90fe373c4732fda20b63fef079e80ce4f337,eu_us_apac_gac,regional_topk_candidates,20260806T061750Z-n3-topology-memory-v1-phase_b_baseli--482313da8dbb--6-06-17-00-00-00-00__limit_k-250__include_apac-True,20260806T081649Z-n3-topology-memory-v1-phase_b_action--008e4c2394d6--6-06-17-00-00-00-00__limit_k-250__include_apac-True,44.438146,35.024084,0.34345130770622884,True
phase_b::q15_tenant_day_count,phase_b,q15_tenant_day_count,a850557ed7afa89727e6c64f749a90fe373c4732fda20b63fef079e80ce4f337,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T061750Z-n3-topology-memory-v1-phase_b_baseli--482313da8dbb--6-06-17-00-00-00-00__limit_k-250__include_apac-True,20260806T081343Z-n3-topology-memory-v1-phase_b_action--a86adb76acc7--6-06-17-00-00-00-00__limit_k-250__include_apac-True,44.438146,6.573088,2.757155422446821,True
