pair_id,pressure_axis,intervention_role,mitigation_action,target_scope_canonical,target_scope_source,target_scope_status,stressed_template_id,mitigated_template_id,logical_question_id,dataset_profile_id,dataset_size_class,stressed_condition_id,mitigated_condition_id,stressed_execution_count,mitigated_execution_count,changed_fields,stressed_config_json,mitigated_config_json,target_metric,repeat_count,complete_repeat_count,elapsed_ratio_median,elapsed_ratio_min,elapsed_ratio_max,target_log2_gain_median,target_log2_gain_std,positive_repeat_share,result_equivalence_status,same_row_count,exact_multiset_hash,policy_id,action_display_name,action_kind,policy_display_name,policy_intended_use,expected_changed_fields,expected_no_change,gain_pair_status,strict_gain_eligible,review_gain_eligible,change_contract_status,original_result_equivalence_status,correctness_recovery_status,correctness_recovery_applied
pair-4aa98d824f6b81bd5c222c11,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_user_join_pair,gac_fdw_single_edge_colocated_user_join_pair,user_segment_topk,pilot-balanced-v1,medium,cond-bedf708889573003939a,cond-e29e6163ac8033d3ed36,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",global_gac_mitigation_gain_log2,3,3,47.48796083830503,35.09137153386161,48.54478606092004,5.569489902218015,0.2623984099350016,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-4bc02ca5372695962bb0356e,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_joined_event_sample_pair,gac_fdw_single_edge_colocated_joined_event_sample_pair,joined_event_sample,pilot-balanced-wide-global-dim-v1,medium,cond-41a9579f3c6adf7058cb,cond-0454626a787aa3af263a,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_joined_event_sample_pair""]}","{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_joined_event_sample_pair""]}",global_gac_mitigation_gain_log2,3,3,6.276555927631197,5.795027552055169,6.767152440353759,2.649973140469914,0.1150780096019136,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-4e3a13650b36c1d8272df4a2,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_user_value_topk_pair,gac_fdw_single_edge_colocated_user_value_topk_pair,joined_user_value_topk,raw-large-balanced-v1,large,cond-fbe14c928ad5f311dee1,cond-effd61f70c9011f323e9,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_value_topk_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_value_topk_pair""]}",global_gac_mitigation_gain_log2,3,3,80.32249774405142,80.32249774405142,88.0344194205815,6.327732227559116,0.0741062348733525,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-4e6562c03df59e409b250d62,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_joined_event_sample_pair,gac_fdw_single_edge_colocated_joined_event_sample_pair,joined_event_sample,raw-large-balanced-wide-global-dim-v1,large,cond-3c5203b794400973f3b5,cond-f0f234bf44ae8b9818fa,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_joined_event_sample_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_joined_event_sample_pair""]}",global_gac_mitigation_gain_log2,3,3,35.62074836702035,34.6414121136779,40.14309148908894,5.1546459216595,0.1148863051064811,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-4eaf92ffcdb172ecf66953df,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_user_join_pair,gac_fdw_single_edge_colocated_user_join_pair,user_segment_topk,raw-small-balanced-wide-global-dim-v1,small,cond-30cd604a074d36a362ca,cond-d961d689c5b8aeaf29d1,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",global_gac_mitigation_gain_log2,3,3,28.648353068928078,27.36718244433766,29.8150385448479,4.840380298875305,0.0622138139790228,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-4f9092428e3725998827f632,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_joined_event_sample_pair,gac_fdw_single_edge_colocated_joined_event_sample_pair,joined_event_sample,raw-large-balanced-v1,large,cond-f4389526d92202431508,cond-f2b5c492b4b7c44688d2,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_joined_event_sample_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_joined_event_sample_pair""]}",global_gac_mitigation_gain_log2,3,3,36.9593339612605,34.203991071470135,37.48474300466921,5.207866853279739,0.0661919273949906,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-53d2917cfec18989ebccd608,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_user_join_pair,gac_fdw_single_edge_colocated_user_join_pair,user_segment_topk,pilot-balanced-wide-global-dim-v1,medium,cond-50250a56f9aefa2feee9,cond-cbd6ef4b32df480ee0e9,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",global_gac_mitigation_gain_log2,3,3,52.525681092465526,42.79179200784198,55.11314899258634,5.714951059112703,0.193870749494374,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-590eacbfdefe1cda1b3d6078,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_join_summary_pair,gac_fdw_single_edge_colocated_join_summary_pair,joined_event_summary,raw-large-balanced-wide-global-dim-v1,large,cond-ed05014b40639477b8f2,cond-bda290ebb39a70688dc4,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_join_summary_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_join_summary_pair""]}",global_gac_mitigation_gain_log2,3,3,39.94724104919569,32.58523089024917,43.78939592083946,5.320023961943229,0.218213281706105,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-5e91a538e4653bae3c1924a7,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_join_summary_pair,gac_fdw_single_edge_colocated_join_summary_pair,joined_event_summary,raw-large-balanced-wide-global-dim-v1,large,cond-d749f1f2d2728756e7eb,cond-6185ea542328f46c599d,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_join_summary_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_join_summary_pair""]}",global_gac_mitigation_gain_log2,3,3,76.29915786118497,74.40792967913873,80.13988277119125,6.253595228536984,0.0580630553349296,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-627413093027b16d7876bb94,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_user_join_pair,gac_fdw_single_edge_colocated_user_join_pair,user_segment_topk,pilot-balanced-v1,medium,cond-09d28e46c7fa81d2a780,cond-34e3aa69084cca8d9e7f,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",global_gac_mitigation_gain_log2,3,3,33.998980747451874,31.223726875210225,43.83423038313225,5.087419591466871,0.2546206213834587,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-630c00bc41474d2307b6c70e,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_join_summary_pair,gac_fdw_single_edge_colocated_join_summary_pair,joined_event_summary,raw-small-balanced-v1,small,cond-f2d690f96f5e157e0721,cond-e825f7ff6c20cd051135,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_join_summary_pair""]}","{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_join_summary_pair""]}",global_gac_mitigation_gain_log2,3,3,15.240130549788104,13.033247288681329,17.88003517021236,3.929803356165132,0.2280996603655042,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-69cf20fce6fda01a2b4dfaec,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_join_summary_pair,gac_fdw_single_edge_colocated_join_summary_pair,joined_event_summary,raw-small-balanced-wide-global-dim-v1,small,cond-fea524e67688b3e21cb5,cond-15b39015e9027c59f3f8,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_join_summary_pair""]}","{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_join_summary_pair""]}",global_gac_mitigation_gain_log2,3,3,15.243277808753833,12.947741833765711,16.370366350677198,3.9301012582149935,0.1715712781939407,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-6f953d2b33756dc4d827ee3e,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_user_value_topk_pair,gac_fdw_single_edge_colocated_user_value_topk_pair,joined_user_value_topk,pilot-balanced-v1,medium,cond-633c93dd899d2ffd30c6,cond-020aa81670261af69422,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_value_topk_pair""]}","{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_value_topk_pair""]}",global_gac_mitigation_gain_log2,3,3,33.6110280441997,28.13431572478982,33.6110280441997,5.070862765221055,0.1477230673730366,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-70e89374a4b08a64ca284bef,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_user_value_topk_pair,gac_fdw_single_edge_colocated_user_value_topk_pair,joined_user_value_topk,pilot-balanced-wide-global-dim-v1,medium,cond-00997ecf454e7a28f06b,cond-4064ee15bd5d19d6f571,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_value_topk_pair""]}","{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_value_topk_pair""]}",global_gac_mitigation_gain_log2,3,3,53.79261238914743,43.73744517372622,69.59667771533937,5.749336148684676,0.3368924917892023,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-75b7c70df440dc18a9988b99,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_user_value_topk_pair,gac_fdw_single_edge_colocated_user_value_topk_pair,joined_user_value_topk,raw-large-balanced-wide-global-dim-v1,large,cond-2dd45b1a4c1015dd5c04,cond-aea65349af49bef47eac,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_value_topk_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_value_topk_pair""]}",global_gac_mitigation_gain_log2,3,3,75.78865109119349,71.76788884056097,85.24619848324815,6.243909924282737,0.1283270519213935,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-798131851ea5127cefd2c974,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_user_join_pair,gac_fdw_single_edge_colocated_user_join_pair,user_segment_topk,raw-large-balanced-v1,large,cond-87c2b4848a2e8e662469,cond-1042d924d67aa652bd4c,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",global_gac_mitigation_gain_log2,3,3,2.6132472204036468,2.601743362412806,2.7577363525391867,1.3858436140491055,0.0420525294368196,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-7a55c52232836acc3d3eeea7,repartition_join,positive_case,use_colocated_distribution,global_query,observed,ok,gac_fdw_single_edge_repartition_user_value_topk_pair,gac_fdw_single_edge_colocated_user_value_topk_pair,joined_user_value_topk,raw-small-balanced-wide-global-dim-v1,small,cond-9f62cc2ed4da301c6c94,cond-9bbc9650bc77857c9f1d,3,3,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_value_topk_pair""]}","{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_value_topk_pair""]}",global_gac_mitigation_gain_log2,3,3,14.43900434712213,14.113078108020968,14.61409476751552,3.8518993583733145,0.0255611070408019,1.0,exact_multiset,True,True,repartition_colocation,Koristi colocated distribuciju,deployable_action,Zamjena repartitiona colocated distribucijom,primary_gain_candidate,template_id|physical_strategy_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
